timestamp,feature,window,correlation
2024-01-10T00:00:00.000000+0000,close,10,-0.01589606421769529
2024-01-11T00:00:00.000000+0000,close,10,-0.1122101326141063
2024-01-12T00:00:00.000000+0000,close,10,0.056871854432508195
2024-01-13T00:00:00.000000+0000,close,10,-0.07826473413534485
2024-01-14T00:00:00.000000+0000,close,10,-0.11836418584636692
2024-01-15T00:00:00.000000+0000,close,10,-0.34278378091294986
2024-01-16T00:00:00.000000+0000,close,10,-0.4226718474806649
2024-01-17T00:00:00.000000+0000,close,10,-0.706734377509305
2024-01-18T00:00:00.000000+0000,close,10,-0.5991441664754286
2024-01-19T00:00:00.000000+0000,close,10,-0.454053592931962
2024-01-20T00:00:00.000000+0000,close,10,-0.4682662125009115
2024-01-21T00:00:00.000000+0000,close,10,-0.5280945034187191
2024-01-22T00:00:00.000000+0000,close,10,-0.38924466495313975
2024-01-23T00:00:00.000000+0000,close,10,-0.457138240478549
2024-01-24T00:00:00.000000+0000,close,10,-0.44436585533161405
2024-01-25T00:00:00.000000+0000,close,10,-0.38961522841584706
2024-01-26T00:00:00.000000+0000,close,10,-0.2871816347358537
2024-01-27T00:00:00.000000+0000,close,10,-0.23564945806649132
2024-01-28T00:00:00.000000+0000,close,10,-0.3047167449351052
2024-01-29T00:00:00.000000+0000,close,10,-0.2455132637918583
2024-01-30T00:00:00.000000+0000,close,10,-0.3425529867354843
2024-01-31T00:00:00.000000+0000,close,10,-0.17991020932946272
2024-02-01T00:00:00.000000+0000,close,10,-0.4800228436643467
2024-02-02T00:00:00.000000+0000,close,10,-0.40408374053350016
2024-02-03T00:00:00.000000+0000,close,10,-0.2931802670643125
2024-02-04T00:00:00.000000+0000,close,10,0.059094691058319174
2024-02-05T00:00:00.000000+0000,close,10,-0.05474343803941456
2024-02-06T00:00:00.000000+0000,close,10,0.1766551301012879
2024-02-07T00:00:00.000000+0000,close,10,-0.27412918203182535
2024-02-08T00:00:00.000000+0000,close,10,-0.4501694229973023
2024-02-09T00:00:00.000000+0000,close,10,-0.5224313484974098
2024-02-10T00:00:00.000000+0000,close,10,-0.30019836090252494
2024-02-11T00:00:00.000000+0000,close,10,-0.28613110261014774
2024-02-12T00:00:00.000000+0000,close,10,-0.6153224851911224
2024-02-13T00:00:00.000000+0000,close,10,-0.7438178114083442
2024-02-14T00:00:00.000000+0000,close,10,-0.6607221441272904
2024-02-15T00:00:00.000000+0000,close,10,-0.5758976836939312
2024-02-16T00:00:00.000000+0000,close,10,-0.16572897330048658
2024-02-17T00:00:00.000000+0000,close,10,-0.4193462064574483
2024-02-18T00:00:00.000000+0000,close,10,-0.46187063258868355
2024-02-19T00:00:00.000000+0000,close,10,-0.45560775558432004
2024-02-20T00:00:00.000000+0000,close,10,-0.49528737620842284
2024-02-21T00:00:00.000000+0000,close,10,-0.6150444489118961
2024-02-22T00:00:00.000000+0000,close,10,-0.45561540158106834
2024-02-23T00:00:00.000000+0000,close,10,-0.288394507646134
2024-02-24T00:00:00.000000+0000,close,10,-0.42417315753143203
2024-02-25T00:00:00.000000+0000,close,10,-0.4702605178033887
2024-02-26T00:00:00.000000+0000,close,10,-0.699331614805478
2024-02-27T00:00:00.000000+0000,close,10,-0.5727499180196403
2024-02-28T00:00:00.000000+0000,close,10,-0.6140185151927365
2024-02-29T00:00:00.000000+0000,close,10,-0.5544960946876706
2024-03-01T00:00:00.000000+0000,close,10,-0.5180097421163391
2024-03-02T00:00:00.000000+0000,close,10,-0.5652511576982764
2024-03-03T00:00:00.000000+0000,close,10,-0.41432302725461767
2024-03-04T00:00:00.000000+0000,close,10,-0.7986804645154731
2024-03-05T00:00:00.000000+0000,close,10,-0.777291014873122
2024-03-06T00:00:00.000000+0000,close,10,-0.46420683463929363
2024-03-07T00:00:00.000000+0000,close,10,-0.7088615768951749
2024-03-08T00:00:00.000000+0000,close,10,-0.2320169667773392
2024-03-09T00:00:00.000000+0000,close,10,0.2541623571573252
2024-03-10T00:00:00.000000+0000,close,10,0.06722780387053943
2024-03-11T00:00:00.000000+0000,close,10,0.04430220981424083
2024-03-12T00:00:00.000000+0000,close,10,0.10937835596450905
2024-03-13T00:00:00.000000+0000,close,10,-0.12583740317437814
2024-03-14T00:00:00.000000+0000,close,10,-0.27987969540715335
2024-03-15T00:00:00.000000+0000,close,10,-0.41422667682424996
2024-03-16T00:00:00.000000+0000,close,10,-0.7627709388847125
2024-03-17T00:00:00.000000+0000,close,10,-0.8564236397255056
2024-03-18T00:00:00.000000+0000,close,10,-0.6981566162827357
2024-03-19T00:00:00.000000+0000,close,10,-0.10845648832660683
2024-03-20T00:00:00.000000+0000,close,10,-0.33529101042264625
2024-03-21T00:00:00.000000+0000,close,10,-0.22379731452085527
2024-03-22T00:00:00.000000+0000,close,10,-0.29245037320668527
2024-03-23T00:00:00.000000+0000,close,10,-0.39078117448661087
2024-03-24T00:00:00.000000+0000,close,10,-0.36074425774818236
2024-03-25T00:00:00.000000+0000,close,10,-0.47277459437792757
2024-03-26T00:00:00.000000+0000,close,10,-0.7020858238092953
2024-03-27T00:00:00.000000+0000,close,10,-0.8597282659833533
2024-03-28T00:00:00.000000+0000,close,10,-0.8572466420836867
2024-03-29T00:00:00.000000+0000,close,10,-0.5671518089640595
2024-03-30T00:00:00.000000+0000,close,10,-0.6948570449911283
2024-03-31T00:00:00.000000+0000,close,10,-0.6250639916512201
2024-04-01T00:00:00.000000+0000,close,10,-0.676067747614538
2024-04-02T00:00:00.000000+0000,close,10,-0.6134788887189336
2024-04-03T00:00:00.000000+0000,close,10,-0.541255952961049
2024-04-04T00:00:00.000000+0000,close,10,-0.5649775289033422
2024-04-05T00:00:00.000000+0000,close,10,-0.4675924345426322
2024-04-06T00:00:00.000000+0000,close,10,0.006327790575649744
2024-04-07T00:00:00.000000+0000,close,10,-0.07065346378486344
2024-04-08T00:00:00.000000+0000,close,10,-0.4373783165813399
2024-04-09T00:00:00.000000+0000,close,10,-0.43295571027785384
2024-04-10T00:00:00.000000+0000,close,10,-0.4608523995572496
